"2835390";"Deep Space Drillers";"";"None";"['Antti Miettinen']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835410";"Pipe Escape";"";"None";"['Illegal Crayon Games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835430";"Fear Odyssey";"";"None";"['Natan Mafra Torres']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835460";"Treasure Hunters";"";"None";"['Biax']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835490";"怪異ジャッジ・ラビリンス";"";"None";"['リコぺマGAME', 'リコぺマGAME']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835500";"Grog 'n Glory";"";"None";"['Gaming Bug']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835540";"Kawaii Puzzle: Girl Adventure 🌸💖";"1,99€";"None";"['Dreamers Workshop']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835580";"Weapon Mix";"";"None";"['Franz Baumann']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835610";"Yumpgril";"4,99€";"None";"['Shwiftmade']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2835620";"Ainsley";"";"None";"['Lynch Makes Games']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2834670";"Dead Fibers";"";"None";"['UAVision']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2834680";"Super Marlin Bros";"";"None";"['Nathidev']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2834690";"2048 - Dungeons";"";"None";"['Retroverse Studio']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2834780";"101 Cats Hidden in Dubai";"0,99€";"None";"['NaipSoft']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2834830";"Stig";"";"None";"['Miriam & Lage']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2834880";"DudeGo";"1,99€";"None";"['FussyCraft']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
"2834890";"Christmas Stories: The Legend of Toymakers Collector's Edition";"13,79€";"None";"['Elephant Games']";"[]";"False";"{'windows': True, 'mac': True, 'linux': False}"
"2834930";"Ravva and the Netherworld Train";"";"None";"['Galope Studios']";"[]";"False";"{'windows': True, 'mac': False, 'linux': False}"
